search_id,click_datetime,click_cause,click_rank,document_source,document_title,document_author,document_id
7d46e2c4-61c6-4e5b-b532-4df66eda636d,2017-10-06 19:15:24.087,documentOpen,2,Confluence - Developers,Administering the Coveo Search Provider,author_389,8L2r5AAFqp9YopNq
8bc63585-68cf-464e-b000-8101c4ec3f34,2017-10-06 19:36:53.897,documentOpen,2,ohclouden,Adding a Web Source,author_289,9CcnjkTYRapXAfv6
9c8d560e-e35a-4bfb-ad43-848817eb6c38,2017-10-06 20:01:36.957,documentOpen,1,JsSearchRef,Coveo Breadcrumb Component (CoveoBreadcrumb),,aKkgñ5xKiiLO3ññD
f5b193cf-651b-405a-83e2-c7514fc2a095,2017-10-06 20:04:36.896,documentOpen,2,developers,401 - You must provide credentials to perform this operation - NoAuthenticationException (Coveo for Salesforce),author_9,bJM2ei6B0fOxzSBV
995c7191-f5c8-4659-bab7-a3c0115b8be9,2017-10-06 20:05:22.457,caseAttach,1,Confluence - Developers,401 - You must provide credentials to perform this operation - NoAuthenticationException (Coveo for Salesforce),author_9,Q8OUFbE8zCblettL
ef191c27-2e12-4348-96e1-26899ce47444,2017-10-06 20:05:24.491,documentOpen,1,developers,Search Token Authentication,author_56,KñWZ9Erd3sZVVaxR
ef191c27-2e12-4348-96e1-26899ce47444,2017-10-06 20:05:33.464,documentOpen,4,AnswersCloud,"Authentication Methods (APi Key, Search Token) not authorized",author_76,wK115hQñSvZnoHIC
04f8315e-98e1-4280-9882-4d6c3718cb39,2017-10-06 20:05:49.712,caseAttach,1,Confluence - Developers,401 - You must provide credentials to perform this operation - NoAuthenticationException (Coveo for Salesforce),author_9,Q8OUFbE8zCblettL
ceb6c152-5a0c-4ca4-bf60-97acf61e7455,2017-10-06 20:06:22.669,documentOpen,10,developers,Facet Range Component Properties,author_105,5ElMyiPbVfg40KcI
059c8da3-641b-4cea-a1a5-d52fdb643580,2017-10-06 20:28:55.838,documentQuickview,1,ohclouden,Coveo Cloud New Features of 2015,author_289,umToNkIV5Ls5wGJo
059c8da3-641b-4cea-a1a5-d52fdb643580,2017-10-06 20:29:01.405,documentQuickview,1,ohclouden,Coveo Cloud New Features of 2015,author_289,umToNkIV5Ls5wGJo
059c8da3-641b-4cea-a1a5-d52fdb643580,2017-10-06 20:29:07.475,documentOpen,1,ohclouden,Coveo Cloud New Features of 2015,author_289,umToNkIV5Ls5wGJo
9e6a7300-1391-4815-91d8-a2aaa4c723e3,2017-10-06 20:38:20.744,documentOpen,1,JsSearchRef,Coveo Facet Component (CoveoFacet),,r7T0QBbuRY1p2rSj
56082005-e773-459d-a8c3-8276b6d271fb,2017-10-06 20:49:28.059,documentOpen,2,developers,Making a Sitecore Field Multi-Value,author_389,DXRMkBU5KG7VZ3d7
3a4b20fb-f881-4820-b389-dabe1bf5646c,2017-10-06 20:58:04.242,documentOpen,1,AnswersCloud,Configure Coveo Community Search in Sandbox,author_552,lUXñnNOzT1rZðR3e
3a4b20fb-f881-4820-b389-dabe1bf5646c,2017-10-06 20:58:09.018,documentOpen,4,AnswersCloud,"Javascript queryBuilder expressions, filtering by date",author_398,YcJCUkw8i4YuZbLa
62f45f5c-23d6-4440-9251-cc594cbcf977,2017-10-06 20:59:24.56,documentOpen,2,Salesforce Public Items,Escaping Problematic Characters in Search Token Filters in Coveo for Salesforce,,QPIzftkxEðoc7H34
62f45f5c-23d6-4440-9251-cc594cbcf977,2017-10-06 20:59:42.886,documentOpen,6,AnswersCloud,Search query results returning less than facet filter,author_497,k474LwtOCfBRMqLc
3353385f-2237-4904-9fb6-d51375607c76,2017-10-06 21:00:59.371,documentOpen,1,developers,Search Token Authentication,author_56,KñWZ9Erd3sZVVaxR
972e7984-629d-4ef0-848b-2cc5aabc31a2,2017-10-06 21:01:32.433,documentOpen,1,AnswersCloud,Configure Coveo Community Search in Sandbox,author_552,lUXñnNOzT1rZðR3e
f1398de1-e048-4262-9413-1807c1085fdd,2017-10-06 21:02:22.539,documentOpen,2,AnswersCloud,Search parameter fields (ex. Filter Expression Rules) hidden in Sitecore?,author_398,DA1L29e1h5jU3T2l
f1398de1-e048-4262-9413-1807c1085fdd,2017-10-06 21:02:38.396,documentOpen,6,AnswersCloud,Exclusion filter using Regular expression,author_114,ZOkbyvt6OGeWkNYV
7f41a43b-ab43-4e82-aac0-b2a9e78f9abb,2017-10-06 21:05:46.196,documentOpen,1,AnswersCloud,Configure Coveo Community Search in Sandbox,author_552,lUXñnNOzT1rZðR3e
d9259d2a-6169-4508-b6ac-dbad9e845d8e,2017-10-06 21:06:03.781,documentOpen,5,AnswersCloud,Configure Coveo Community Search in Sandbox,author_552,lUXñnNOzT1rZðR3e
2fa47bf0-c21b-4658-af1d-4a328e4628d6,2017-10-06 21:06:56.109,documentOpen,2,AnswersCloud,Search parameter fields (ex. Filter Expression Rules) hidden in Sitecore?,author_398,DA1L29e1h5jU3T2l
2fa47bf0-c21b-4658-af1d-4a328e4628d6,2017-10-06 21:07:04.438,documentOpen,5,AnswersCloud,Filter expression with Knowledge and language,author_404,D25DtqAkTzgfpfe3
2ba41634-3acc-4671-8e4a-072cc64aece8,2017-10-06 21:08:14.689,documentOpen,2,ohces70en,Coveo JavaScript Search Framework,author_289,ðfGgGQz0RpanYpom
2ba41634-3acc-4671-8e4a-072cc64aece8,2017-10-06 21:08:15.048,documentOpen,3,JsSearchRef,Coveo JavaScript Search Framework - Reference Documentation,,zY3VCEXzAykiYreT
2ba41634-3acc-4671-8e4a-072cc64aece8,2017-10-06 21:08:20.399,documentOpen,6,developers,JavaScript Search Framework,author_389,DQsAhWQPeLtnlaZF
228af97c-b437-4662-95d0-3520599a762e,2017-10-06 21:09:57.058,documentOpen,1,developers,Search Token Authentication,author_56,KñWZ9Erd3sZVVaxR
8b722647-571d-480f-855f-300e46e1ccc4,2017-10-06 21:12:10.377,caseAttach,1,Confluence - Developers,Search Token Authentication,author_56,zFbnWo0ifGsmXUvh
8b722647-571d-480f-855f-300e46e1ccc4,2017-10-06 21:12:11.488,documentOpen,1,Confluence - Developers,Search Token Authentication,author_56,zFbnWo0ifGsmXUvh
3fb0d5cb-debe-496d-aaeb-bf7785a4c3ce,2017-10-06 21:13:32.028,documentOpen,2,ohclouden,Coveo Cloud V2 SAML SSO,author_289,qjSh4mSfg5tWD4Eu
55b50610-1721-4a8f-b1ed-e3e6aff33ee4,2017-10-06 21:14:46.586,documentOpen,2,ohclouden,Coveo Cloud V2 SAML SSO,author_289,qjSh4mSfg5tWD4Eu
44e1abaf-0eef-4295-a25a-4dff2d2c6b1a,2017-10-06 21:48:54.059,documentOpen,1,Salesforce Public Items,408 Server is Unavailable When Connecting to the REST Search API,,P9OuxABRðysT09Ld
b16175eb-a737-4858-98c1-b1bc4623ab80,2017-10-06 21:59:16.544,documentOpen,1,ohclouden,API  Keys - Page,author_289,F4aze3YHðk2IT6qP
79ae0aa9-84be-425c-9275-39f085a580a1,2017-10-06 21:59:45.457,documentOpen,1,JsSearchRef,Coveo Analytics Component (CoveoAnalytics),,bPhhuPbhIAsrhMqQ
e969bc18-dfa2-4b19-bc1d-26a0b9f0818a,2017-10-06 22:01:05.435,documentOpen,1,developers,REST Search API Models,author_244,92DccgxbyvIwIAIZ
be1e7d66-0dd2-46c8-a258-b02fd14d297e,2017-10-06 22:03:02.444,documentOpen,4,AnswersCloud,COVEO ANALYTICS API SEND PAGE VIEW BUT CAN'T SEE IT IN CONSOLE,author_198,Ya9ðBkoOuZztUKOg
4945bfbf-49a1-48e0-be44-1396cacab936,2017-10-06 22:04:02.039,documentOpen,1,developers,jQuery Extension,author_72,SVYhS2hvNIPLm43m
0a608e43-9c9b-4395-b9b4-4dca5dae2eec,2017-10-06 22:14:09.79,documentOpen,1,AnswersCloud,jQuery noconflict parameter,author_508,RBS59lðF8ulxPRUz
fc36b4f5-f348-43b1-a2f3-20fec5c267bf,2017-10-06 22:59:59.98,documentOpen,1,developers,Installing Coveo for Sitecore,author_389,n1U0bKzN3pQKHdyB
0a4fc872-4786-4b70-9a54-75115576f3e9,2017-10-06 23:42:46.415,documentOpen,1,ohces70en,Coveo JavaScript Search Framework,author_289,ðfGgGQz0RpanYpom
67c7638c-663e-4267-a8d5-ebae7614dbd1,2017-10-07 01:20:52.683,documentOpen,1,ohces70en,Coveo Query Syntax Reference,author_289,eE00aBKVkC7NYU6J
44fa48b5-6eeb-479e-b39f-311bee1ebeab,2017-10-07 17:50:28.092,documentOpen,1,developers,GroupByRequest,author_56,WYJUdLñzN3uFdRhK
f862a63c-d259-42a1-b3bd-96b26e2c21cd,2017-10-07 17:51:23.524,documentQuickview,1,developers,Group By Parameters,author_244,HbMñwyCAYWMJL8bñ
f862a63c-d259-42a1-b3bd-96b26e2c21cd,2017-10-07 17:51:31.431,documentOpen,1,developers,Group By Parameters,author_244,HbMñwyCAYWMJL8bñ
1adf9361-4579-4825-9c16-5ac9b5abc9bb,2017-10-08 01:59:53.675,documentOpen,1,developers,Events,author_244,iHHP0vNHgGDM82O5
e199ebb5-51ea-4917-a1d5-c6b2e3300840,2017-10-08 03:04:39.814,documentOpen,2,Salesforce Public Items,"Facet allowedValues option is ignored when we click on ""Show more"" button",,1iNKkDtKuvfðtYqC
e199ebb5-51ea-4917-a1d5-c6b2e3300840,2017-10-08 03:04:55.424,documentOpen,1,AnswersCloud,Facet no longer respects the numberOfValues option after setting allowedValues.,author_530,JosBkwZ1yHHkoWtF
249ad16e-168c-42b7-bfda-e663191e6fc6,2017-10-08 03:05:08.193,documentOpen,1,JsSearchRef,Coveo Facet Component (CoveoFacet),,r7T0QBbuRY1p2rSj
d0a4fbaf-9857-4809-a83d-f0d0b7af83d2,2017-10-08 16:49:18.361,documentOpen,1,ohclouden,Finding the Coveo Cloud V1 Organization ID,author_289,LPokHqHwjaOpypCx
d0a4fbaf-9857-4809-a83d-f0d0b7af83d2,2017-10-08 16:49:28.389,documentOpen,2,ohclouden,API  Keys - Page,author_289,F4aze3YHðk2IT6qP
b853b60d-c32e-4109-9c4c-30f9caa70950,2017-10-08 17:20:05.571,documentOpen,4,developers,Getting the organizationId,author_244,ta6CAsñab2SRtma6
cab5b525-9627-45bc-a842-d45e9edf7586,2017-10-08 19:10:34.08,documentOpen,2,developers,Understanding the Coveo Search Box,author_105,ð8SvAñ5OKkc53Ed0
840b8fad-01cc-4e07-9abf-1045ce7dbc4f,2017-10-08 20:47:19.808,documentOpen,1,ohclouden,Coveo Cloud V1 and V2 IP Addresses to Whitelist,author_289,3BKId5i9obfsRHgv
33220610-0972-4219-9987-2c35a0fcb15a,2017-10-09 02:51:34.67,documentOpen,1,developers,Problem Accessing the Coveo Admin Service,author_389,0gHmtIBkzIcvRJl6
33220610-0972-4219-9987-2c35a0fcb15a,2017-10-09 02:51:36.133,documentOpen,2,Salesforce Public Items,HTML Content Body Processor indexing returns Unable to read data from the transport connection: An existing connection was forci,,AazMx6hi2tkwDrGd
8ba43b63-bbf8-4309-ab00-24d7db04d5d4,2017-10-09 03:09:24.746,documentOpen,4,ohclouden,Add/Edit Sitemap Source - Panel,author_289,pWvhAxttaiuIHFBw
c5812700-50db-4e22-8aaa-2637146f454e,2017-10-09 06:14:47.801,documentOpen,1,JsSearchRef,Coveo Omnibox Component (CoveoOmnibox),,quEMVV6DZYm07k7A
c5812700-50db-4e22-8aaa-2637146f454e,2017-10-09 06:18:27.385,documentOpen,21,JsSearchRef,Coveo Querybox Component (CoveoQuerybox),,gLejWi3TyYAeVam3
5196407e-b6c3-46cb-915b-ba93584aa239,2017-10-09 06:19:39.411,documentOpen,1,JsSearchRef,Coveo Facet Component (CoveoFacet),,r7T0QBbuRY1p2rSj
90e0adb6-4c1a-4bdd-b40d-907100ff3498,2017-10-09 06:39:31.707,documentOpen,4,developers,Result Template Helpers,author_56,X3AxrbTV8FObñQWQ
90e0adb6-4c1a-4bdd-b40d-907100ff3498,2017-10-09 06:39:33.286,documentOpen,3,JsSearchRef,Interface ICoreHelpers,,KGVe9CmqYXyoNsPt
90e0adb6-4c1a-4bdd-b40d-907100ff3498,2017-10-09 06:39:35.995,documentOpen,5,developers,Result Template Helpers,author_67,nZ9siSYE5CtO8g8p
6f084ce7-3649-4c59-816f-ac5f98381cbb,2017-10-09 06:42:27.244,documentOpen,5,AnswersCloud,Is there an Omnibox option for using a different search page?,author_139,Z0WQTkksYRTg5mTp
6f084ce7-3649-4c59-816f-ac5f98381cbb,2017-10-09 06:42:35.519,documentOpen,7,AnswersCloud,How to open coveo search page in seperate tab of browser,author_313,j2dmaXkPBXðmYpQc
cf94cfcd-764a-43db-a07b-b07f6d18e0b5,2017-10-09 07:21:27.017,documentOpen,2,AnswersCloud,Query list of all groups in security provider,author_488,ðxByaXY3C8U4rdzC
90e0adb6-4c1a-4bdd-b40d-907100ff3498,2017-10-09 08:40:54.916,documentOpen,5,developers,Result Template Helpers,author_67,nZ9siSYE5CtO8g8p
f5572cf4-7a10-4e5d-b3a3-f61bca088d58,2017-10-09 08:41:14.698,documentOpen,4,JsSearchRef,Coveo AnalyticsSuggestions Component (CoveoAnalyticsSuggestions),,5xZD58QR4z1SxDG4
9ee096e1-3082-4e6d-aa3e-cf8217aeb51c,2017-10-09 08:42:28.023,documentOpen,1,JsSearchRef,Coveo Analytics Component (CoveoAnalytics),,bPhhuPbhIAsrhMqQ
e4e0f58e-bcd2-402c-a614-14e02b48c0c5,2017-10-09 09:05:24.012,documentQuickview,1,ohclouden,Coveo Cloud V1 and V2 IP Addresses to Whitelist,author_289,3BKId5i9obfsRHgv
e4e0f58e-bcd2-402c-a614-14e02b48c0c5,2017-10-09 09:05:30.603,documentOpen,1,ohclouden,Coveo Cloud V1 and V2 IP Addresses to Whitelist,author_289,3BKId5i9obfsRHgv
a3817566-9525-4a10-8e81-bd1a51975c2b,2017-10-09 10:24:00.915,documentOpen,2,developers,Troubleshooting Guide,author_105,Ttg1ofadjM86FTt1
f0f5ca19-c69b-4288-a8a8-96a4246d3047,2017-10-09 10:30:33.562,documentOpen,1,developers,Indexing Pipeline Customization Tools Overview,author_280,2PSaIi2cDXyKgxrD
f0f5ca19-c69b-4288-a8a8-96a4246d3047,2017-10-09 10:30:43.046,documentOpen,6,developers,Understanding the Coveo Search Provider's Configuration File,author_24,zk1U6eFCZHLlD09l
9ff89678-5f2a-4c4f-82ff-6cc81a522b7d,2017-10-09 10:31:06.454,documentOpen,1,ohces70en,Toggling Live Monitoring for a Source,author_289,mbiiAu3xAk0tBOzE
2a1e27d4-b1bb-4883-923e-440580c6f659,2017-10-09 11:29:48.554,documentOpen,1,AnswersCloud,Sitecore 8.1 update 1 package install,author_341,wavOs0uKcF0Qoc5V
97a61982-eebb-4d4f-9c5d-c4e1cefa077e,2017-10-09 11:31:43.128,documentOpen,1,developers,Search Component Properties,author_21,xa84ypxRKQmfy9Tð
a9ca6113-c6df-441e-8bab-beaf518f04e6,2017-10-09 11:32:37.303,documentOpen,1,developers,Events,author_244,iHHP0vNHgGDM82O5
873df3b2-3d29-462f-876d-1b1f5c74e063,2017-10-09 11:38:27.29,documentOpen,1,AnswersCloud,"Sitecore Content Delivery, referencing Content Management index causing exception",author_524,ñmLEYGDV8qrCñuae
45039fd1-c1aa-48bc-a3d8-258bc07847ac,2017-10-09 11:44:13.651,documentOpen,1,developers,October 2017 Release - v2.48,author_389,xexG1t70mt5B3zDñ
dddf7a62-8713-4907-8933-0f1732a4118b,2017-10-09 11:45:12.352,documentOpen,1,developers,401 - You must provide credentials to perform this operation - NoAuthenticationException (Coveo for Salesforce),author_9,bJM2ei6B0fOxzSBV
8d852e54-d134-4d56-9f73-327f53f98350,2017-10-09 11:51:51.726,documentOpen,1,ohces70en,How Are Misspelled Words Handled?,author_289,oSeBznZDKM1VFlU3
aa81df7f-06a3-4d5c-8111-397e62c42942,2017-10-09 11:53:16.273,documentOpen,1,ohces70en,Advanced Field Queries,author_289,Wn6sñqyuIKL03L7i
2811dbaa-c820-40f8-9dc2-49032e807c07,2017-10-09 12:01:21.379,documentOpen,8,developers,How to Add Items of the Media Library to the Search Results With the Experience Editor,author_308,xskðBjgdhcGAG4oo
2811dbaa-c820-40f8-9dc2-49032e807c07,2017-10-09 12:01:23.597,documentOpen,9,AnswersCloud,Index Item and associated Media Item,author_151,Mw96QgfVQtZTOyWI
1eae128d-6cba-4ede-88fe-9864b53b9e75,2017-10-09 12:01:39.353,documentOpen,6,AnswersCloud,Query automatically corrected,author_441,HQ5xIOuse7K6CtOB
7eb8d1c0-01e1-4340-9a77-825034adedf0,2017-10-09 12:02:39.063,documentOpen,1,developers,Search Component Properties,author_21,xa84ypxRKQmfy9Tð
7eb8d1c0-01e1-4340-9a77-825034adedf0,2017-10-09 12:02:42.57,documentOpen,1,developers,Search Component Properties,author_21,xa84ypxRKQmfy9Tð
c17584b8-5800-4a87-80fc-847e395ffa80,2017-10-09 12:22:47.469,documentOpen,1,JsSearchRef,Coveo SearchInterface Component (CoveoSearchInterface),,stz1PBJikh9KFvOJ
ed4a4130-e1dd-4ab9-b227-ab520eccc492,2017-10-09 12:26:38.602,documentOpen,1,developers,Tracing HTTP(S) Communications Issued by Sitecore,author_105,LOwR95m9kWtzaðsO
a30ae234-a063-483e-935c-8ada642129de,2017-10-09 12:33:43.439,documentOpen,1,Salesforce Public Items,System.UnauthorizedAccessException Message: Access to the path [to Coveo for Sitecore RijndaelEncryptionKeys] is denied Warn in ,,5C4rplH4KrrKpJ0H
a30ae234-a063-483e-935c-8ada642129de,2017-10-09 12:34:22.512,documentOpen,1,Salesforce Public Items,System.UnauthorizedAccessException Message: Access to the path [to Coveo for Sitecore RijndaelEncryptionKeys] is denied Warn in ,,5C4rplH4KrrKpJ0H
a30ae234-a063-483e-935c-8ada642129de,2017-10-09 12:34:23.427,documentOpen,2,Salesforce Public Items,Error Message: 'Either the SitecoreUsername or SitecorePassword configuration value is invalid. Please enter valid credentials',,EhyEt2vLB2sYNZuO
6af69ad2-110d-4d96-bca2-d59488584117,2017-10-09 12:46:16.667,documentOpen,3,JsSearchRef,Class SearchEndpoint,,dIpXKHYkMzg5vUkm
30e1e532-e69b-47de-b611-3f7678792053,2017-10-09 12:54:52.737,documentOpen,2,JsSearchRef,Coveo ResultLink Component (CoveoResultLink),,VMx2V22ymPFWis7l
779d8042-4dba-4816-8e1c-23f897e62989,2017-10-09 12:55:33.051,documentOpen,1,developers,Date Sort Component Properties,author_24,sKVxU8kDTnNe3Ohq
4406c54a-6763-478e-ba8f-4cbb9eb14fbb,2017-10-09 13:02:57.054,documentOpen,1,developers,CoveoForSitecoreRankingExpression,author_389,wOpH7jRQILAB8thx
20d11e12-19d9-47d9-a8e6-369ccb59a97c,2017-10-09 13:03:16.605,documentOpen,1,developers,Using Boosting or Filtering Rules on Coveo Components,author_105,CxAiTKcðylW2x8y4
abfea4e4-94c8-476e-9aba-4d87408e7f2a,2017-10-09 13:11:58.421,documentOpen,1,ohclouden,API  Keys - Page,author_289,F4aze3YHðk2IT6qP
50207d79-891d-49e0-a170-40ee51522d31,2017-10-09 13:18:42.052,documentOpen,1,AnswersCloud,How to deactivate the thesaurus for a single Rest API query?,author_516,uUXEgRpfRg2UraPi
f3575bce-994b-415e-be95-845434401e7f,2017-10-09 13:36:59.669,documentOpen,1,AnswersCloud,Multi node CES setup,author_89,xHMTFñzlbRlQQGrg
580f6fd4-c4fd-4b76-8108-0af47f628647,2017-10-09 13:57:20.302,documentQuickview,1,JsSearchRef,Coveo Analytics Component (CoveoAnalytics),,bPhhuPbhIAsrhMqQ
136bbe1d-157f-4547-b127-ab9b48228338,2017-10-09 14:14:49.458,documentOpen,1,developers,ExpressionBuilder,author_244,JHyQJvRztKChmF7m
580f6fd4-c4fd-4b76-8108-0af47f628647,2017-10-09 14:37:17.165,documentOpen,1,JsSearchRef,Coveo Analytics Component (CoveoAnalytics),,bPhhuPbhIAsrhMqQ
10581f3f-ac0b-4a13-9258-d76499e82d4c,2017-10-09 14:40:09.806,documentOpen,1,ohces65en,"How to Refresh, Add or Delete Single Documents Within Local/Network or Web Sources",author_289,gAfDP3kB0NmL9Ab6
4330f039-2bd4-44d0-a1f8-46ca3cb7d775,2017-10-09 14:47:22.683,documentOpen,5,developers,Coveo for Salesforce Edition Comparison,author_389,gSnBoydqhJ0ee6F6
a26d77b5-f840-4aec-bb8a-a711565c9c58,2017-10-09 14:48:30.433,documentOpen,1,JsSearchRef,Coveo SearchInterface Component (CoveoSearchInterface),,stz1PBJikh9KFvOJ
b71e2113-a94e-4aa5-9521-30c7b1d8c333,2017-10-09 14:48:47.22,documentOpen,1,AnswersCloud,Top results for empty query when hideUntilFirstQuery is false,author_409,Jg5Kogka5RcencEp
b71e2113-a94e-4aa5-9521-30c7b1d8c333,2017-10-09 14:48:55.704,documentOpen,2,JsSearchRef,Coveo SearchInterface Component (CoveoSearchInterface),,stz1PBJikh9KFvOJ
d35a5e1e-8bbd-4f9f-a5f6-5de4a5cf62c2,2017-10-09 14:55:38.821,documentOpen,8,developers,Inserting and Customizing a Facet Component,author_389,rbGb5KrDSPirNyRe
d35a5e1e-8bbd-4f9f-a5f6-5de4a5cf62c2,2017-10-09 14:55:46.838,documentOpen,2,developers,Facet Date Slider Component Properties,author_105,8nh5hxGTgEZxjnLp
f3c09521-91ce-413e-af29-8cf5d98df8be,2017-10-09 15:05:01.302,documentOpen,4,developers,Inserting and Customizing a Facet Component,author_389,rbGb5KrDSPirNyRe
f3c09521-91ce-413e-af29-8cf5d98df8be,2017-10-09 15:07:06.923,documentOpen,4,developers,Inserting and Customizing a Facet Component,author_389,rbGb5KrDSPirNyRe
f3c09521-91ce-413e-af29-8cf5d98df8be,2017-10-09 15:07:07.086,documentOpen,4,developers,Inserting and Customizing a Facet Component,author_389,rbGb5KrDSPirNyRe
5a02ac83-4300-4d1e-8d5a-673c738825ce,2017-10-09 15:09:41.513,documentOpen,1,ohces70en,Coveo JavaScript Search Framework,author_289,ðfGgGQz0RpanYpom
6470a184-eaf9-4b49-be75-9980867e5c5d,2017-10-09 15:23:56.162,documentOpen,4,AnswersCloud,CoveoAttachToCase- sending custom data to standard analytics call,author_506,IoIy1f6iFzfyei6d
2eddab1e-d42f-4c3b-ae6b-92642c2a26d8,2017-10-09 15:32:28.938,documentOpen,8,ohces70en,Usage Analytics Cloud Service,author_289,AðñCb5bVIWEFñhCu
2eddab1e-d42f-4c3b-ae6b-92642c2a26d8,2017-10-09 15:32:35.227,documentOpen,10,ohclouden,About Usage Analytics Limits,author_289,NFxñj7oKPsYmH2Gð
2eddab1e-d42f-4c3b-ae6b-92642c2a26d8,2017-10-09 15:32:38.089,documentOpen,11,ohclouden,Coveo Cloud Usage Analytics,author_289,AmccHuBm317uZdeP
d3240051-e55e-4d72-b471-90490e6c0eef,2017-10-09 15:38:22.276,documentOpen,1,Salesforce Public Items,An error has occured when creating Coveo Index Configuration in the StateVerifier in Coveo for Sitecore Diagnostic Page,,NZlTEyd0CPubBzXe
cfb268a2-8654-43a8-8720-66c1ddfceadb,2017-10-09 15:47:36.561,documentOpen,1,AnswersCloud,"Not getting inteligent, self-learning & behavioral output from coveo for sitecore on-cloud edition",author_27,i1WatclIDTo4jFUb
e6e8c938-4aff-45bf-9274-bed33507d479,2017-10-09 16:22:10.198,documentOpen,1,TechBlog,Software Quality,author_160,90462732SLoXrYPK
e730957f-9722-4aaf-9ee6-7ef56f3e761a,2017-10-09 16:22:39.295,documentOpen,1,AnswersCloud,Coveo Cloud SLA,author_266,6PpoAJ1Qzctn2HhV
df5fc570-e41b-44b4-b541-6733cacbfad1,2017-10-09 16:39:26.825,documentOpen,1,AnswersCloud,How to display some results only when a specific parameter is passed,author_335,lKEKðClhpJl2dmHb
a89d7c65-a24c-453d-b695-5e1de300ba8a,2017-10-09 16:43:23.418,documentOpen,1,developers,Events,author_244,iHHP0vNHgGDM82O5
43401bb4-8e6e-4756-a5c5-d0eb99ed9349,2017-10-09 16:45:23.41,documentOpen,2,AnswersCloud,"How to pass form element values into ""buildingQuery"" event",author_553,VSXSWwYdwðbEfxq1
1071d3f2-ad7c-413e-a3fa-0728a203f7fc,2017-10-09 16:48:07.34,documentOpen,3,developers,How To Configure the REST API in HTTPS,author_308,jq6DfHU8cmPN1o9j
6e0063de-a74e-4d4d-8eaf-8648e41e17eb,2017-10-09 16:50:14.073,documentOpen,1,ohces70en,Advanced Field Queries,author_289,Wn6sñqyuIKL03L7i
35468d45-dfd2-472d-9843-e48b91f6020d,2017-10-09 16:50:26.027,documentOpen,1,ohclouden,Coveo Machine Learning,author_289,ñRMVWC6x4g4QxMcI
98d726f1-676f-411d-863c-aefea5491efa,2017-10-09 16:51:28.699,caseAttach,1,ohclouden,Add/Edit Web Source - Panel,author_289,s3/3QwD2gLGt4IO+
4ce58ccd-4093-45a7-855b-a44aa2560ac0,2017-10-09 16:58:00.861,documentOpen,3,ohclouden,Managing Query Pipelines,author_289,Wk2T2RiNW4cbSðsD
fcc5bf70-2623-4fd1-a164-44d4575d0be0,2017-10-09 16:59:23.264,documentOpen,1,ohclouden,Coveo Machine Learning Features,author_289,cjWDzpMrFVcPTðDG
5144ad97-338a-479d-96cc-3b4272da3a5c,2017-10-09 17:00:08.482,documentOpen,1,developers,Deploying Coveo for Sitecore on the Main Content Manager,author_105,gMAPRaX9N6EaSfBA
559b683f-9da5-4ccb-afbe-12ee9423b20c,2017-10-09 17:00:53.162,documentOpen,2,CoveoTaggedSitecoreStackExchange,content search - How Coveo reads indexes? - Sitecore Stack Exchange,author_368,r6BOzmoztv18yUñh
29114e11-4ad9-46d2-9694-278b04a0f2fc,2017-10-09 17:10:56.039,documentOpen,2,Salesforce Public Items,Add http referrer to query pipeline condition option set.,,ZjBflvHQSg9xIjcU
37442bcd-5785-49d7-8345-bb7d7bffc71d,2017-10-09 17:20:12.002,documentOpen,2,developers,ExpressionBuilder,author_244,JHyQJvRztKChmF7m
c05fd245-3d9b-45c4-a624-5602d5b70181,2017-10-09 17:21:56.194,documentOpen,1,ohclouden,Available Coveo Cloud V2 Source Types,author_289,LmDxbS6Z9xDav4wI
aeab352c-bf45-4eaa-8fca-93c777c8fde7,2017-10-09 17:29:24.755,documentOpen,1,JsSearchRef,Coveo ResultLink Component (CoveoResultLink),,VMx2V22ymPFWis7l
c05fd245-3d9b-45c4-a624-5602d5b70181,2017-10-09 17:30:17.085,documentOpen,5,CoveoOnYouTube,Configuring Coveo Cloud V2 Jira and Confluence Connectors : Coveo Bite Size Learning,author_20,M44rBtñx28aOOQFj
aeab352c-bf45-4eaa-8fca-93c777c8fde7,2017-10-09 17:30:35.589,documentOpen,8,Salesforce Public Items,How To Have Result Links to Open in a New Window or Tab,,84tYyKugiBcqRf9g
ae0ee956-0ca6-49e6-ad8d-c29e719f8bb6,2017-10-09 17:31:48.339,documentOpen,2,developers,Changing the Search Result Links for Salesforce Knowledge Articles,author_389,QO6nrlTJqeByqcgð
8204b7f2-2f51-43a3-a4ec-955250366c0a,2017-10-09 17:37:11.687,documentOpen,1,developers,Search Token Authentication,author_56,KñWZ9Erd3sZVVaxR
ac813ac8-d09b-40d0-ab16-c99582f6839d,2017-10-09 18:01:57.669,documentQuickview,4,ohces70en,Understanding Search Results Ranking,author_289,QGñvZKrn1sLL2ZA0
ac813ac8-d09b-40d0-ab16-c99582f6839d,2017-10-09 18:02:35.70,documentOpen,4,ohces70en,Understanding Search Results Ranking,author_289,QGñvZKrn1sLL2ZA0
2c89cf6d-59a7-4098-b37a-7b21b6b0df49,2017-10-09 18:19:11.784,documentQuickview,3,developers,Unknown Page for the Current Site Configuration Error With Coveo Lightning Components,author_389,FUoD8jZBmJo9FgkS
